4	930	5112.4
5	822	4610.2
5	6005	6223.4
7	869	4817.8
13	1389	5681.2
14	1281	5713.7
15	47	419.76
16	1185	5957
17	5188	5659.1
18	40	315.63
22	845	4131.3
22	1229	4405.5
25	33	440.45
26	52	471.08
28	318	4915.2
30	39	266.66
32	5324	5314.6
34	1105	4192.1
34	5855	3956.4
35	5380	4838
38	2555	2442.4
42	58	483.15
51	931	4475.6
51	2536	2589.3
56	90	4389.5
59	5465	3623.2
59	5679	4659
60	94	1599.1
60	5977	1526.5
62	101	1395.7
62	5044	3305.7
63	112	1459.5
63	866	5093.7
64	2621	3144.5
68	78	821.38
68	2678	2399.3
69	2531	3093.9
70	77	1372.5
70	2542	2385.8
70	2645	2780.1
70	5385	3059.8
70	5547	3303.4
73	5334	2598.6
75	1198	3191.3
75	2123	3660.2
75	5182	2527.8
76	795	4137.5
77	4995	3392.9
77	5273	2967.6
78	3213	6879.2
78	5222	2360.8
81	109	1511.8
81	2391	3977
81	4751	4664
84	1559	4990
84	2559	2275.7
85	5967	1117.3
86	5935	1545.1
87	2585	1958
87	5424	1749.8
87	5438	2227
88	1427	4274.3
88	2618	2009.9
88	5118	3160.8
88	5436	2457.2
90	106	1690.4
91	5222	2328.2
91	5282	2077.9
91	5382	2057.9
91	5426	1561.9
92	1499	4179.7
92	5436	2496.1
93	1206	3572
94	102	448.3
94	5067	3750.1
94	5958	1188.5
95	100	1375.7
95	108	273.62
95	5278	2473.6
95	5931	1350.1
96	5978	1378.4
97	5437	3170.2
98	99	443.83
99	5421	1593.6
99	5424	1509
100	5321	1887.4
100	5451	1939.2
103	2678	2253.5
105	5231	3769.9
106	2430	4089.1
106	5157	2898.8
106	5606	3788.5
108	5958	731.74
109	824	2696.7
109	921	3285.5
109	1374	2892.8
110	2532	2270.1
110	5265	2811.9
110	5323	2771.1
110	5919	2476.4
112	1354	4665.5
112	5371	2214.1
113	5507	4192.7
114	2506	2772.5
115	5199	3481.8
115	5270	2378.3
116	1489	2960.5
116	2591	2489.2
126	660	4388.8
126	1341	4287.5
129	204	2099.4
129	626	3356.7
130	150	1872.4
130	2964	4656.5
130	3870	2622.2
131	3839	1581.1
132	1262	3077
132	3948	2812.3
132	4915	2873
132	5861	3941.4
133	5594	5052.1
134	3967	2080.5
135	3941	2367.6
136	2132	2484.6
136	2617	5367.5
136	3216	5373.6
136	5818	2153
137	3927	2116.1
138	181	1358.3
138	3820	1999.6
141	2497	3403.1
141	3864	2060.8
142	3496	1521.7
142	3611	3171.9
142	5802	1769.2
143	3506	1661
144	176	1089.7
144	2357	2170.9
144	5064	5750.9
146	2117	3016.7
146	3518	1976
146	3897	2295.9
147	298	2422.9
147	3853	1606.9
147	4228	2902.2
147	5840	2293
148	844	4722.4
148	2343	2130.8
148	3710	2215.1
149	3724	2265.6
149	3842	1586.1
151	597	3502.8
151	3484	2197.7
152	170	1197.4
152	3730	2161
152	5273	5940.4
153	3853	1572.2
154	3527	1808.8
154	3760	2012.4
155	2122	2645.5
155	3480	2020.2
156	3830	2192.3
157	4971	3194.5
158	2239	4899
158	2372	2378.4
159	3209	5474.3
159	3823	1713.9
160	3777	2535.1
160	5204	5015.7
161	2376	2247
161	3836	2291.1
162	2343	1977.1
163	272	2499.2
163	1014	4671.6
163	3495	1436.2
163	3925	1452.2
164	1148	4322.4
164	3530	1782.9
165	3504	1291.1
167	217	1854.5
167	273	2413.9
167	704	3972.6
167	3796	2153.2
168	1473	4735
168	2235	4727.5
169	3791	2276.9
169	3817	1634
169	4320	3387.2
170	571	3592.2
170	3691	1608.4
170	3780	2096.9
172	3720	2025.8
172	5136	4540.7
173	3959	2845.7
174	223	1686
174	2323	2597.1
175	1619	3135.1
176	2338	4069.1
177	300	2151.4
177	3714	2145.3
177	3764	1351.9
177	5792	1495.5
178	3288	6446.1
178	3859	2148.6
179	198	1262.3
179	231	1717.5
179	249	2761.2
179	1214	3094.8
179	3453	1672.7
179	3550	1976.7
179	4359	8709.8
180	888	4147.5
180	5819	2397.8
181	3697	2062.7
181	3766	2248.2
181	3851	2056.2
182	2452	3837.4
182	5793	1430.9
183	3717	2174.3
183	3812	1775.1
183	3825	1244.5
183	5894	2911.7
184	1040	4671.1
184	4965	2974.1
185	1767	4601.4
186	644	3406.1
186	2109	3285.3
186	3554	1823.2
186	3814	1646.9
186	3842	1238.6
187	1411	3458
188	3551	1912
189	1179	3989.9
189	2626	4370.9
189	4973	2938.8
190	1051	3890.8
190	2106	2266.9
191	4047	5056.7
192	1324	4034.4
192	3481	1895.2
193	209	1836
193	2416	3981.7
193	3691	1235.9
193	3714	1947.3
193	3956	2816.3
193	4936	1924.1
195	1132	4383.2
195	1697	4091.6
197	2118	2632.6
197	3503	1756.8
197	3758	1932.2
197	3927	2464.9
198	1295	2625.1
198	1396	2916.7
198	1783	3412.9
198	3753	1555.1
199	3828	1737.2
199	3876	2490.5
200	1195	3496.5
200	2614	5602.8
200	3591	1802.9
200	4915	3365.6
201	1177	4057.3
201	3835	1169.4
203	2085	2513
203	5802	1722
204	3945	2549
205	218	1821.2
205	1679	2996.3
206	3967	1740.3
207	266	2264.3
207	1258	2453.8
207	2155	4407.3
207	5836	1716.4
207	5890	2519.9
208	224	1675.9
208	2194	4836.7
208	3695	1416.5
209	1103	4228.1
209	3521	1524.3
210	3732	2107.6
210	4001	3905.8
211	950	4852.6
211	4133	4094.6
212	3540	1617.1
213	1261	2572.1
213	3670	3678
213	5838	790.78
214	1446	3751.8
214	3703	1589.8
215	3825	1533.8
216	968	5392.2
216	1710	4403.6
216	2424	4401.6
217	337	2603.2
217	3837	1378.5
217	3916	2709.2
217	4226	2861.9
218	1674	3588.1
218	2289	3122.3
218	4243	2587.4
219	1229	3225.4
219	2297	3285
219	3894	2505.3
220	2374	2751.5
220	3947	2789.6
221	231	1871.1
221	3683	2983.8
222	3456	1365.1
224	1717	3774.1
224	2087	2700.8
224	3890	2263.7
224	5906	3222.6
225	3520	2165.3
225	3895	2728.9
225	4937	494.75
226	2363	3406.6
226	3898	2034.8
227	2272	2375
227	3510	1152.9
227	3543	1673.1
227	3551	1689.5
229	335	2346.3
229	2086	2665.5
229	3569	1616.5
229	3898	1863.3
230	3853	1789.3
232	3453	1262.9
232	3707	2355.4
232	3844	1712.6
234	587	3220.1
234	611	3053.2
234	3777	1387.7
235	2054	2241.7
235	2349	2921.5
235	3713	1904
236	258	2109.1
236	2127	2158.1
236	3587	2247.3
236	3600	3119.5
237	260	2391.8
237	1092	3886.2
238	660	3037.8
238	2060	2546.1
238	3730	2638
238	3783	3025
239	2141	1990
239	4270	1914.6
240	1149	2781.6
240	1586	2693.5
240	1677	2800.6
240	1697	2962.5
240	2480	3014.8
240	2971	3952.5
240	3705	1950.6
240	5953	4715.5
241	3926	2718.4
241	5912	2605.9
242	263	695.11
242	302	1275.6
242	4243	1998.3
243	2341	2897.7
244	251	925.45
244	2044	1497.4
245	5913	2560.2
246	1264	2243.9
247	598	2270.2
247	621	2055.8
247	1059	3613.4
247	2635	3494.1
247	3941	2954.8
248	776	3345.5
248	967	3783.3
248	1300	2110.5
248	1618	2563
248	4255	1924.6
249	4232	1840.3
250	2091	1871.8
251	695	2660
251	1577	2478
251	1596	2615.1
251	3037	4173.6
251	3477	3364.1
251	3803	2458
251	4277	1775.1
252	915	4184.2
252	1565	2346.1
252	1681	2576.2
252	2035	1546.9
252	2039	1647
252	2050	1793
252	2160	3458.5
252	5880	2439.2
252	6016	3776.7
253	332	1577.1
253	1276	2402.9
253	1631	2844
253	2200	3741.3
253	4273	1872.2
253	4746	5601
254	1099	3096.1
254	3521	2490.3
254	3809	1653.8
254	3912	1684.6
254	4227	1754.5
254	6006	3909.9
255	611	2110.7
255	673	2198.7
255	2112	1926
256	326	1546.2
256	329	1551.9
256	1378	2212.7
256	2050	1671.7
256	5826	2045
257	1611	2995.3
257	3615	2807.3
257	3852	1495.9
258	2125	2036.4
258	2357	3108.4
258	3710	1791.4
258	3722	1712
258	3819	1703.1
258	6009	3757.6
259	608	1650.6
259	1260	2385
259	1613	2567.4
259	2130	1994.7
259	3455	3282
259	4952	3322.9
260	528	2843.7
260	3856	1464
260	4239	1597.5
260	6095	4137.7
261	4302	2255.6
262	1073	2854.3
262	1701	2546.2
262	2090	1174.1
262	3889	2527.7
262	4245	2330.4
262	5115	3895.6
263	353	1817.7
263	5182	3939.8
264	550	3596.3
264	826	3050.7
264	1132	2789.5
264	3608	3224.7
265	2456	2965.7
265	3520	2133
265	4345	1579.4
266	316	1796.8
266	664	2080.2
266	1154	2703.4
266	1224	2511.8
266	1650	3040.4
266	2144	2028.7
266	3995	3376.4
267	3712	2113
267	3769	2310.8
267	3811	1867.3
267	3858	1897.2
268	354	1218.3
268	3762	2526.5
268	4825	5443.7
269	5598	4750.9
270	1565	2084.9
270	3740	2145.1
270	3987	2865.1
271	293	2516
271	4944	3579.7
272	298	1086.5
272	1359	2365
272	1615	2710.5
272	2085	1549.5
272	3024	4149.1
272	3703	1322.4
272	3730	1749.3
272	3814	1763.8
272	3890	1675.5
272	5824	2125.9
274	1773	2453.3
274	4925	3115.7
274	5513	4038.4
276	694	2169.7
276	3551	2118.9
276	4232	1599.8
276	5733	3663
277	3899	2656.6
277	3956	2775.6
277	4259	1988.4
277	5582	4442.2
278	585	2701.5
278	2957	3421.5
278	3540	2752.9
278	5844	2207.9
279	671	2009.5
279	1087	3076.1
280	1268	2461.8
281	288	1317.2
281	1233	2814
282	1047	3249.1
282	2407	2809.2
282	3778	2092.9
282	3820	2365.9
282	5153	3465.8
283	1501	3398
283	1563	2531.9
283	3579	2706.5
283	3639	2907.3
283	4980	2757.9
283	5461	4395.7
284	2640	3781.5
284	3901	1928.9
285	313	670.33
285	3723	1679.1
286	1281	2212
286	1570	2414.8
286	3885	2195.2
286	4297	2079.2
286	4454	6983.7
287	652	1803.9
287	3813	1645.6
288	654	2600.2
288	1283	2541.5
288	3740	1873.2
288	3765	1924.5
288	3836	1661
289	311	1240.6
289	317	1788.1
290	1120	2844.5
290	1195	1819.4
290	3903	2234.9
290	4291	2263.3
291	2097	768.92
292	866	3923.5
292	1080	2580.5
292	1358	1964.5
292	2226	3186.8
292	2326	3956.8
292	4772	5548.1
292	5719	3685.6
293	1316	2921.8
293	3190	5281.3
294	2374	2874.8
295	1566	2668.3
295	3909	2397.1
295	4279	1410.2
295	5190	3792.3
296	3692	2057.6
296	3812	1858.5
296	3832	1767.1
296	4339	2365
297	326	391.15
297	2568	5719
298	337	986.82
298	3666	2793.3
299	2126	1911.7
299	3731	2216.5
299	4894	3269.4
300	1356	2925
300	2056	1869.5
300	3088	4928.5
301	5247	5366.2
302	958	4202.3
302	3541	2450.5
302	3584	2526
302	3842	1961.9
302	5601	4478.6
302	5774	3224
303	636	1517
303	2133	1674.7
303	4011	4447.7
304	2814	4930.7
304	5607	4542
305	890	3838.1
305	4269	1463.2
306	349	1928.2
306	3748	2513.9
306	4953	3405.2
307	1157	3441.8
307	2066	2319.8
307	3961	1943.7
307	5794	2770.9
307	6068	4018
308	3737	1642.3
309	563	3143.7
309	4339	2014
311	4765	5849.7
312	3899	2108.2
313	1286	1908.9
313	2288	4000.2
313	3826	2178.7
313	4775	5305.9
314	1083	2722.7
314	4292	1820.5
315	3547	1908.8
315	3571	3315.1
316	1274	2394.1
317	1233	2294.1
317	2046	1462.7
317	2233	3163.1
318	500	2992.4
318	1171	2818.3
318	3894	2182.8
319	933	3666
319	1285	2058.5
319	1580	2279.6
320	1472	2907.9
320	5894	2029
321	1149	2434.7
321	2299	4175.9
321	3701	2339.7
321	4150	4495.7
321	4269	1520.3
321	5725	4136.8
322	1296	2161.1
322	1366	2501.2
322	1385	2074.6
322	1407	1822.8
322	1738	2927.6
322	2249	3163.5
322	4337	2176.7
323	331	1220.3
323	1567	2280.2
323	1620	2468.2
324	4226	2026.8
324	4291	2388.3
325	1229	2095.7
325	2125	1404
325	3556	2815.4
326	766	3890.2
326	1183	3483.9
327	334	1473.8
327	343	1504.3
327	583	3967.9
327	3794	1917
327	3839	2497.1
327	3874	2109.1
328	3781	2139.2
328	3896	2367.4
329	2357	3004.8
329	3561	2035.2
330	2186	3792.8
330	3777	2010.8
330	5722	4626.6
334	1157	3052.3
334	2449	2977.5
334	4327	2395.6
334	4872	2936.1
336	2375	3447.4
336	4236	1550.9
336	6068	3976.3
337	1206	2126
337	3765	1745.4
338	1715	2633.7
338	1780	2918.6
338	2356	3333.9
339	1494	3224.4
340	703	2121.5
340	1223	1780
340	1772	2757.5
340	2224	4187.5
340	5483	3842.8
341	1178	2917.4
341	1191	2204.1
341	1567	2505.2
342	612	2303
342	902	4464.1
342	1230	2390.2
342	2427	3361.6
343	5827	2191.2
344	4269	1568.8
344	4289	2070.6
344	4781	5534.1
345	1326	2318.9
345	1351	2528.6
345	1519	3197
345	2596	4680.1
346	686	985.97
346	1265	1791.5
346	1321	2248.7
346	3227	5790.4
346	3748	2573.6
346	4939	2803
346	4966	2167.6
346	5851	1613.7
348	834	3765.1
348	1380	2143
349	542	2379.4
350	617	1350.8
350	1305	2191.1
350	2056	1729.2
350	5815	3661.7
351	753	3309.1
351	1352	1847.6
351	1384	1946.8
351	1563	2490.6
351	2214	2922
351	2456	3031.8
352	1448	2812.5
352	3454	3113.7
353	1550	4803.8
353	4142	3191.9
353	5833	3052.4
354	1428	2764.9
354	2496	2821.9
359	414	2886.3
362	3087	3407.6
363	1748	4249.1
366	1007	3520.4
366	5503	4951.2
368	389	1934.4
372	373	2477
372	4378	4538.9
373	453	2671.5
373	1749	5131.3
374	2480	3633.6
378	419	2956.8
379	1059	3890.5
382	2805	4257.4
383	3103	1816.9
383	5073	5745.9
384	1859	4485.7
384	4191	5366.5
385	880	4437.8
385	1573	4002.7
387	3138	3262.9
389	2811	2476.5
389	2885	3766.8
389	3317	2303.5
392	406	1476.9
392	2730	2215.5
392	2797	4006.1
393	3197	3337.3
395	5575	6487.6
397	3028	2419.9
397	5225	5805.2
398	1599	3507.2
398	1879	4706.3
398	3012	2378.6
399	2925	1831.6
399	3047	1420
399	3113	2249.5
400	1721	5043.7
400	3215	3333.7
402	1877	3534.1
402	2974	2586.3
404	2520	6977.7
408	453	2362.9
408	3297	4605.5
409	460	1256
409	1785	3632.8
409	2068	4828.3
409	3184	2451
409	3387	3623.4
410	2868	5036.4
411	2437	3500
411	2937	3257.1
411	5662	4509.1
413	3155	2247.7
414	443	1102
414	1689	3941.9
414	1789	3654.9
414	3116	1551.4
415	2987	4162
415	3059	3865.9
417	1635	3483.7
417	2759	2408.2
421	441	237.88
421	5537	4503
424	466	3828.8
424	3134	4169.9
425	3121	2061.7
425	4643	4002.5
426	3080	1842.4
427	2432	3343.8
429	5482	4744.5
430	2519	5207.8
431	2746	1902.9
433	2018	5168.3
433	3325	2824.8
436	3106	1829.5
436	3194	2637.7
437	3056	3055.5
438	3122	4009.2
440	2916	3195.3
443	3055	1992.7
443	4410	4503.4
444	3022	3224.8
444	3295	4603.7
447	3056	732.38
447	3592	7418.1
448	1269	4365.3
448	1300	4755.9
448	2814	1392.2
452	2715	3715.5
453	1763	3451.1
453	3118	2085.1
453	4686	4910.5
455	3358	2858.3
455	3801	4546.3
457	460	160.51
457	2492	3029.8
457	3105	1753.5
458	725	5073.9
458	2759	1450
458	5650	5733.2
460	3150	2031.9
460	3526	6091.2
460	5515	4242.1
461	2736	1742.6
461	4464	4036.8
463	2744	1432.8
464	2399	3330.5
464	2722	3421.7
464	3128	1922.8
465	5140	4584.4
467	792	3759.2
467	1733	3206.4
467	2813	1644.9
468	3110	2780.4
468	3184	3441.8
482	574	1682.1
482	586	1746
482	3668	2829.5
482	3886	2418.9
482	3962	2138.3
482	4126	2040.8
483	5748	2826.1
484	2248	2944.3
484	3824	2454.9
484	4087	3220.3
485	696	3697
486	522	1866.3
486	4049	3049
487	551	2019
487	4790	7138.1
487	5764	2482.3
488	5878	3350.8
489	1153	3512.1
489	4020	2332.8
490	2194	2982
491	579	1720.3
491	4143	2136.8
491	5795	3876.7
492	3535	3477.8
493	1119	3168.9
493	4142	2150.9
495	3611	2650.1
495	3918	2422.8
495	5843	4446.1
498	3834	2570.2
499	3856	2038.9
500	551	871.85
500	4024	2254.4
501	1223	4474.3
502	2100	3500.5
502	3772	4072
502	3855	2877.3
502	4338	2082.4
502	6011	2865.7
503	1137	3278
503	4012	3000.7
505	515	459.71
506	2226	2693.6
506	4241	2719.9
507	1610	4564.9
507	4034	2733.1
507	6072	2916
508	580	1559
508	4132	1814.5
508	5742	3095.9
509	512	100.75
510	4010	1935.2
510	4034	2262.8
510	4309	2261.2
511	553	1019.6
511	2095	3264.7
511	4226	2313.4
512	549	1523.4
512	2246	2179.1
513	3548	3023.2
514	2151	2129
515	2632	5354.9
516	1480	4851.5
517	4248	2540.2
517	5906	2814.7
517	6056	3131.7
517	6091	2890.5
520	3881	1821.6
521	677	3043.2
521	4312	2501.8
522	4028	2556.7
525	3666	2366.9
525	3877	2135.1
525	4042	2808.8
526	1207	4180
527	3587	2670.2
527	3928	2327.6
527	4233	2168.3
529	1499	3700.3
529	2222	1414.5
529	3522	3180.9
529	3854	3496.2
530	698	3196.4
530	2114	3563.9
530	3486	3374.6
530	4333	1661.7
531	556	865.79
531	3719	2700.4
531	3791	3600.2
531	4345	1915.5
532	3117	6925.8
533	1158	3516.7
537	4016	1658.1
538	4139	3561.5
539	2148	2740.7
539	2150	2775.4
540	3608	2388.7
542	926	4987.7
542	3810	2153.4
542	5774	1536
543	3511	3436.3
543	6039	3354.1
544	2303	3766.3
547	3642	2531.3
547	4135	3612.4
548	4008	2260.4
548	4267	2798.5
548	5677	6329.8
549	580	1616.5
550	5855	4207.1
551	3936	2932.8
551	4099	2668.1
552	3869	2931.7
553	4036	2712.3
554	4124	2396.1
554	4347	3147.6
555	3817	2257.4
556	4826	6076.6
557	2179	1678.9
558	2222	2444.5
558	2230	2661.8
558	3778	3708.1
558	5759	3477.2
559	2072	4071.9
559	5790	4504.8
560	3950	3330.2
562	1563	4805.1
562	4133	830.83
562	5064	6274.8
563	6103	2521.4
564	2119	4096.4
565	3912	1153.4
565	4243	2049.9
566	2056	4286.3
567	2257	2529
567	4035	2900.1
568	585	666.61
568	594	3505.3
568	2238	3370.8
568	3649	1780.1
570	3686	2500.4
570	4028	1989.9
570	4125	1592.3
570	5762	2204.2
571	4288	3250.2
572	4133	707.53
572	4284	2462.6
573	3665	1787.5
574	1173	3858.2
576	3997	2082.9
576	4065	2835.9
576	5900	4128
578	3608	2513.5
579	2328	2919.9
579	2360	2708.2
579	3679	1534.8
579	6083	3251.2
580	2190	1879
580	4013	2293.4
580	4302	2700
581	3910	2720.9
582	1358	3369.1
582	2037	2784.7
585	2073	3002.7
585	3958	469.53
585	5760	2294.6
586	3636	2824.3
586	4102	2643
586	4130	1633.4
586	4285	3365.6
586	4307	3055.9
587	3465	2833.7
587	3997	2768.1
588	4049	3382.7
590	639	2672.6
590	3587	2942.9
590	3645	2577.9
594	685	2042.4
594	2177	3152.9
594	2191	3707.2
594	3664	4018.7
595	761	2799.5
595	3934	3690.8
596	1243	2403.7
596	1327	2118.3
597	818	3038.7
597	2459	3210
597	3769	3180.1
598	609	265.63
598	1410	2132.2
599	1205	1859.7
599	1218	2034.1
599	1245	2121.1
599	2137	2368
599	2648	3814.2
599	4976	2609.3
600	886	3812.5
600	1694	2484.8
600	2488	2515.1
600	2881	7724.8
601	1154	2153.8
601	3813	2844.1
601	5779	4355.5
602	1149	1874.7
602	2154	3078.7
602	2638	2988
602	3325	3923.2
603	1242	1842.7
603	1372	1601.4
603	1378	1512
603	2131	1985.1
603	4344	2558.6
604	710	1998
604	1270	1716.2
604	5856	1596.2
605	1405	2354.7
605	5865	2683.7
606	2134	2242.8
606	4346	2121.2
607	2267	5238.4
607	5513	4124.4
608	630	1561.9
608	787	2949.8
608	1128	2202.9
